Node Number	X Location (m)	Y Location (m)	Z Location (m)	
121352	-1.3532e-003	3.9944e-003	-5.3692e-003	
121353	-2.8269e-003	4.271e-003	-5.674e-003	
121355	-1.3085e-003	3.5435e-003	-5.6665e-003	
121356	-2.7678e-003	3.8539e-003	-5.94e-003	
121358	-1.2499e-003	2.9153e-003	-6.0016e-003	
121359	-2.6841e-003	3.281e-003	-6.2418e-003	
121361	-1.1791e-003	2.0999e-003	-6.3198e-003	
121362	-2.5758e-003	2.5354e-003	-6.5411e-003	
121364	-1.1003e-003	1.114e-003	-6.5517e-003	
121365	-2.4478e-003	1.6199e-003	-6.7829e-003	
121367	-2.3082e-003	5.6099e-004	-6.9077e-003	
121368	-3.5975e-003	7.3281e-003	-1.0955e-003	
121369	-4.6469e-003	7.907e-003	-5.4433e-004	
121371	-3.7599e-003	7.1873e-003	-2.0779e-003	
121372	-4.8435e-003	7.877e-003	-1.5812e-003	
121374	-3.9007e-003	6.9589e-003	-2.919e-003	
121375	-5.0191e-003	7.7388e-003	-2.5052e-003	
121377	-4.0145e-003	6.69e-003	-3.6072e-003	
121378	-5.1669e-003	7.5287e-003	-3.3015e-003	
121380	-4.1004e-003	6.4187e-003	-4.1481e-003	
121381	-5.2837e-003	7.28e-003	-3.9676e-003	
121383	-4.1613e-003	6.1668e-003	-4.5646e-003	
121384	-5.3707e-003	7.0181e-003	-4.5135e-003	
121386	-4.2004e-003	5.9511e-003	-4.8731e-003	
121387	-5.4314e-003	6.7617e-003	-4.9527e-003	
121389	-4.2239e-003	5.7655e-003	-5.109e-003	
121390	-5.4703e-003	6.5198e-003	-5.3054e-003	
121392	-4.2357e-003	5.6056e-003	-5.2927e-003	
121393	-5.4928e-003	6.2919e-003	-5.5948e-003	
121395	-4.2394e-003	5.4531e-003	-5.4522e-003	
121396	-5.5028e-003	6.071e-003	-5.8429e-003	
121398	-4.2356e-003	5.2934e-003	-5.605e-003	
121399	-5.5028e-003	5.8434e-003	-6.0706e-003	
121401	-4.2237e-003	5.1098e-003	-5.7649e-003	
121402	-5.4927e-003	5.5952e-003	-6.2917e-003	
121404	-4.2004e-003	4.8764e-003	-5.9487e-003	
121405	-5.4703e-003	5.307e-003	-6.5187e-003	
121407	-4.1604e-003	4.5608e-003	-6.1692e-003	
121408	-5.431e-003	4.9521e-003	-6.7619e-003	
121410	-4.1001e-003	4.1484e-003	-6.4182e-003	
121411	-5.3702e-003	4.5113e-003	-7.019e-003	
121413	-4.0139e-003	3.6063e-003	-6.6901e-003	
121414	-5.2832e-003	3.9669e-003	-7.28e-003	
121416	-3.8996e-003	2.9165e-003	-6.9597e-003	
121417	-5.166e-003	3.2997e-003	-7.529e-003	
121419	-3.7588e-003	2.0742e-003	-7.1877e-003	
121420	-5.018e-003	2.5022e-003	-7.7391e-003	
121422	-3.5967e-003	1.0918e-003	-7.3275e-003	
121423	-4.8424e-003	1.5776e-003	-7.8766e-003	
121425	-4.6463e-003	5.4262e-004	-7.906e-003	
121426	-5.8386e-003	8.5742e-003	-1.0805e-003	
121427	-6.7631e-003	9.2732e-003	-5.4242e-004	
121429	-6.0254e-003	8.5177e-003	-2.0735e-003	
121430	-6.9612e-003	9.3029e-003	-1.5891e-003	
121432	-6.1872e-003	8.3679e-003	-2.9616e-003	
121433	-7.1373e-003	9.2259e-003	-2.5535e-003	
121435	-6.3201e-003	8.1536e-003	-3.7364e-003	
121436	-7.2871e-003	9.0639e-003	-3.4253e-003	
121438	-6.4235e-003	7.9e-003	-4.3989e-003	
121439	-7.4086e-003	8.8384e-003	-4.2006e-003	
121441	-6.5005e-003	7.6249e-003	-4.962e-003	
121442	-7.5028e-003	8.5673e-003	-4.8839e-003	
121444	-6.5534e-003	7.3455e-003	-5.4312e-003	
121445	-7.5721e-003	8.266e-003	-5.4804e-003	
121447	-6.5874e-003	7.0636e-003	-5.8318e-003	
121448	-7.6196e-003	7.9446e-003	-6.0009e-003	
121450	-6.6058e-003	6.782e-003	-6.1767e-003	
121451	-7.6489e-003	7.6071e-003	-6.4601e-003	
121453	-6.6117e-003	6.4896e-003	-6.4894e-003	
121454	-7.6627e-003	7.2522e-003	-6.8725e-003	
121456	-6.6058e-003	6.1767e-003	-6.7822e-003	
121457	-7.6626e-003	6.8722e-003	-7.2526e-003	
121459	-6.5872e-003	5.8317e-003	-7.0637e-003	
121460	-7.6487e-003	6.4596e-003	-7.6077e-003	
121462	-6.5535e-003	5.4336e-003	-7.3439e-003	
121463	-7.6195e-003	6.0015e-003	-7.9441e-003	
121465	-6.4996e-003	4.9574e-003	-7.627e-003	
121466	-7.5717e-003	5.4788e-003	-8.2664e-003	
121468	-6.4232e-003	4.3983e-003	-7.9e-003	
121469	-7.5023e-003	4.8808e-003	-8.5683e-003	
121471	-6.3193e-003	3.735e-003	-8.1537e-003	
121472	-7.408e-003	4.1993e-003	-8.8385e-003	
121474	-6.186e-003	2.9591e-003	-8.3681e-003	
121475	-7.286e-003	3.4232e-003	-9.064e-003	
121477	-6.0243e-003	2.0703e-003	-8.5174e-003	
121478	-7.1361e-003	2.5507e-003	-9.2256e-003	
121480	-5.8375e-003	1.0771e-003	-8.5734e-003	
121481	-6.96e-003	1.5858e-003	-9.3023e-003	
121483	-6.7623e-003	5.409e-004	-9.2726e-003	
121484	-7.8502e-003	1.0087e-002	-1.0981e-003	
121485	-8.6915e-003	1.0864e-002	-5.5936e-004	
121487	-8.0255e-003	1.0071e-002	-2.1322e-003	
121488	-8.8654e-003	1.0913e-002	-1.6505e-003	
121490	-8.1781e-003	9.9567e-003	-3.0901e-003	
121491	-9.0203e-003	1.0854e-002	-2.6823e-003	
121493	-8.3057e-003	9.7613e-003	-3.9645e-003	
121494	-9.1535e-003	1.0701e-002	-3.646e-003	
121496	-8.4077e-003	9.5026e-003	-4.7535e-003	
121497	-9.2637e-003	1.0468e-002	-4.5367e-003	
121499	-8.4862e-003	9.1935e-003	-5.4644e-003	
121500	-9.3512e-003	1.0168e-002	-5.3556e-003	
121502	-8.5426e-003	8.8493e-003	-6.0948e-003	
121503	-9.4176e-003	9.8136e-003	-6.1025e-003	
121505	-8.5804e-003	8.4733e-003	-6.6621e-003	
121506	-9.4646e-003	9.4129e-003	-6.7818e-003	
121508	-8.6017e-003	8.0721e-003	-7.1715e-003	
121509	-9.4946e-003	8.9713e-003	-7.4012e-003	
121511	-8.6087e-003	7.6393e-003	-7.6397e-003	
121512	-9.5089e-003	8.4906e-003	-7.9683e-003	
121514	-8.6016e-003	7.1706e-003	-8.073e-003	
121515	-9.5089e-003	7.9673e-003	-8.4916e-003	
121517	-8.5802e-003	6.6611e-003	-8.474e-003	
121518	-9.4943e-003	7.3998e-003	-8.9725e-003	
121520	-8.5425e-003	6.0964e-003	-8.8481e-003	
121521	-9.4644e-003	6.7816e-003	-9.4128e-003	
